-2.307287603616714478e-02	-6.716287881135940552e-02	7.413884997367858887e-02	-2.184902876615524292e-02	4.911948367953300476e-02	-8.110571652650833130e-02	9.492565877735614777e-03	-3.698496893048286438e-02	2.317339926958084106e-02	2.864068001508712769e-02	-1.188951954245567322e-01	-5.809551104903221130e-02
-2.315467968583106995e-02	-6.762459874153137207e-02	7.428134232759475708e-02	-2.200664207339286804e-02	4.914413020014762878e-02	-7.872224599123001099e-02	1.299289148300886154e-02	-3.576043620705604553e-02	2.572408318519592285e-02	2.746712230145931244e-02	-1.186971291899681091e-01	-5.595191568136215210e-02
-2.323648333549499512e-02	-6.808632612228393555e-02	7.442382723093032837e-02	-2.216425538063049316e-02	4.916878044605255127e-02	-7.633877545595169067e-02	1.649321615695953369e-02	-3.453590348362922668e-02	2.827476523816585541e-02	2.629356458783149719e-02	-1.184990629553794861e-01	-5.380832031369209290e-02
-2.331828512251377106e-02	-6.854804605245590210e-02	7.456631958484649658e-02	-2.232186868786811829e-02	4.919343069195747375e-02	-7.395530492067337036e-02	1.999354176223278046e-02	-3.331137076020240784e-02	3.082544729113578796e-02	2.512000687420368195e-02	-1.183010041713714600e-01	-5.166472494602203369e-02
-2.327546104788780212e-02	-6.884739547967910767e-02	7.457508891820907593e-02	-2.255386859178543091e-02	4.913338273763656616e-02	-7.127109915018081665e-02	2.283112332224845886e-02	-3.200490027666091919e-02	3.175915405154228210e-02	2.199237234890460968e-02	-1.136367395520210266e-01	-4.795395210385322571e-02
-2.323263697326183319e-02	-6.914674490690231323e-02	7.458385080099105835e-02	-2.278587035834789276e-02	4.907333850860595703e-02	-6.858689337968826294e-02	2.566870488226413727e-02	-3.069843165576457977e-02	3.269286453723907471e-02	1.886473782360553741e-02	-1.089724674820899963e-01	-4.424317926168441772e-02
-2.318981289863586426e-02	-6.944610178470611572e-02	7.459261268377304077e-02	-2.301787212491035461e-02	4.901329427957534790e-02	-6.590269505977630615e-02	2.850628830492496490e-02	-2.939196303486824036e-02	3.362657129764556885e-02	1.573710516095161438e-02	-1.043082028627395630e-01	-4.053241014480590820e-02
-2.314698696136474609e-02	-6.974545121192932129e-02	7.460137456655502319e-02	-2.324987202882766724e-02	4.895324632525444031e-02	-6.321848928928375244e-02	3.134386986494064331e-02	-2.808549255132675171e-02	3.456027805805206299e-02	1.260947063565254211e-02	-9.964393824338912964e-02	-3.682163730263710022e-02
-2.310416288673877716e-02	-7.004480063915252686e-02	7.461014389991760254e-02	-2.348187379539012909e-02	4.889320209622383118e-02	-6.053428351879119873e-02	3.418145328760147095e-02	-2.677902206778526306e-02	3.549398481845855713e-02	9.481836110353469849e-03	-9.497967362403869629e-02	-3.311086818575859070e-02
-2.301418967545032501e-02	-7.032829523086547852e-02	7.453728467226028442e-02	-2.381569519639015198e-02	4.859545081853866577e-02	-5.713037401437759399e-02	3.632943332195281982e-02	-2.529469504952430725e-02	3.579401597380638123e-02	5.862650461494922638e-03	-8.859047293663024902e-02	-2.956104837357997894e-02
-2.292421460151672363e-02	-7.061179727315902710e-02	7.446443289518356323e-02	-2.414951846003532410e-02	4.829769581556320190e-02	-5.372646450996398926e-02	3.847741335630416870e-02	-2.381036616861820221e-02	3.609404340386390686e-02	2.243464812636375427e-03	-8.220127224922180176e-02	-2.601122856140136719e-02
-2.283423952758312225e-02	-7.089529931545257568e-02	7.439157366752624512e-02	-2.448334172368049622e-02	4.799994453787803650e-02	-5.032255500555038452e-02	4.062539339065551758e-02	-2.232603915035724640e-02	3.639407455921173096e-02	-1.375720836222171783e-03	-7.581207156181335449e-02	-2.246141061186790466e-02
-2.274426631629467010e-02	-7.117879390716552734e-02	7.431872189044952393e-02	-2.481716312468051910e-02	4.770219326019287109e-02	-4.691864550113677979e-02	4.277337342500686646e-02	-2.084171026945114136e-02	3.669410198926925659e-02	-4.994906485080718994e-03	-6.942287087440490723e-02	-1.891159266233444214e-02
-2.265429124236106873e-02	-7.146229594945907593e-02	7.424586266279220581e-02	-2.515098638832569122e-02	4.740444198250770569e-02	-4.351473599672317505e-02	4.492135345935821533e-02	-1.935738325119018555e-02	3.699413314461708069e-02	-8.614092133939266205e-03	-6.303367018699645996e-02	-1.536177378147840500e-02
-2.252915501594543457e-02	-7.173800468444824219e-02	7.414574921131134033e-02	-2.535405568778514862e-02	4.690180718898773193e-02	-3.942624107003211975e-02	4.729464277625083923e-02	-1.772561296820640564e-02	3.678449615836143494e-02	-1.248409971594810486e-02	-5.516618490219116211e-02	-9.787141345441341400e-03
-2.240401878952980042e-02	-7.201371341943740845e-02	7.404562830924987793e-02	-2.555712498724460602e-02	4.639917239546775818e-02	-3.533774241805076599e-02	4.966792836785316467e-02	-1.609384268522262573e-02	3.657485544681549072e-02	-1.635410822927951813e-02	-4.729869961738586426e-02	-4.212509375065565109e-03
-2.227888256311416626e-02	-7.228942215442657471e-02	7.394551485776901245e-02	-2.576019428670406342e-02	4.589653760194778442e-02	-3.124924562871456146e-02	5.204121768474578857e-02	-1.446207240223884583e-02	3.636521846055984497e-02	-2.022411487996578217e-02	-3.943121433258056641e-02	1.362123060971498489e-03
-2.215374633669853210e-02	-7.256513088941574097e-02	7.384539395570755005e-02	-2.596326358616352081e-02	4.539390280842781067e-02	-2.716074697673320770e-02	5.441450327634811401e-02	-1.283030305057764053e-02	3.615558147430419922e-02	-2.409412153065204620e-02	-3.156372904777526855e-02	6.936755497008562088e-03
-2.202861011028289795e-02	-7.284083962440490723e-02	7.374528050422668457e-02	-2.616633288562297821e-02	4.489126801490783691e-02	-2.307225018739700317e-02	5.678778886795043945e-02	-1.119853276759386063e-02	3.594594076275825500e-02	-2.796413004398345947e-02	-2.369624562561511993e-02	1.251138746738433838e-02
-2.191127650439739227e-02	-7.312592864036560059e-02	7.356031239032745361e-02	-2.636952884495258331e-02	4.437127709388732910e-02	-1.870882511138916016e-02	5.906070023775100708e-02	-9.759808890521526337e-03	3.636045753955841064e-02	-3.160710632801055908e-02	-1.578802056610584259e-02	1.726451516151428223e-02
-2.179394476115703583e-02	-7.341102510690689087e-02	7.337535172700881958e-02	-2.657272666692733765e-02	4.385128244757652283e-02	-1.434540096670389175e-02	6.133360788226127625e-02	-8.321084082126617432e-03	3.677497431635856628e-02	-3.525008633732795715e-02	-7.879796437919139862e-03	2.201764099299907684e-02
-2.167661115527153015e-02	-7.369611412286758423e-02	7.319038361310958862e-02	-2.677592448890209198e-02	4.333128780126571655e-02	-9.981976822018623352e-03	6.360651552677154541e-02	-6.882360205054283142e-03	3.718948736786842346e-02	-3.889306262135505676e-02	2.842880348907783628e-05	2.677076868712902069e-02
-2.155927941203117371e-02	-7.398121058940887451e-02	7.300542294979095459e-02	-2.697912044823169708e-02	4.281129688024520874e-02	-5.618552211672067642e-03	6.587942689657211304e-02	-5.443635862320661545e-03	3.760400414466857910e-02	-4.253603890538215637e-02	7.936653681099414825e-03	3.152389451861381531e-02
-2.144194766879081726e-02	-7.426629960536956787e-02	7.282045483589172363e-02	-2.718231827020645142e-02	4.229130223393440247e-02	-1.255127601325511932e-03	6.815233826637268066e-02	-4.004911519587039948e-03	3.801852092146873474e-02	-4.617901891469955444e-02	1.584487780928611755e-02	3.627702221274375916e-02
-2.134859003126621246e-02	-7.451888173818588257e-02	7.248529791831970215e-02	-2.710000425577163696e-02	4.144637286663055420e-02	2.872130367904901505e-03	6.947164982557296753e-02	-2.484003780409693718e-03	3.851066157221794128e-02	-4.807440564036369324e-02	2.259143255650997162e-02	4.048505425453186035e-02
-2.125523239374160767e-02	-7.477147132158279419e-02	7.215014100074768066e-02	-2.701769210398197174e-02	4.060144349932670593e-02	6.999388337135314941e-03	7.079096138477325439e-02	-9.630959248170256615e-04	3.900279849767684937e-02	-4.996979609131813049e-02	2.933798544108867645e-02	4.469308629631996155e-02
-2.116187475621700287e-02	-7.502405345439910889e-02	7.181498408317565918e-02	-2.693537808954715729e-02	3.975651413202285767e-02	1.112664677202701569e-02	7.211027294397354126e-02	5.578118725679814816e-04	3.949493914842605591e-02	-5.186518654227256775e-02	3.608454018831253052e-02	4.890111833810806274e-02
-2.106851898133754730e-02	-7.527663558721542358e-02	7.147981971502304077e-02	-2.685306593775749207e-02	3.891158476471900940e-02	1.525390520691871643e-02	7.342958450317382812e-02	2.078719669952988625e-03	3.998707979917526245e-02	-5.376057326793670654e-02	4.283109307289123535e-02	5.310915037989616394e-02
-2.097516134381294250e-02	-7.552922517061233521e-02	7.114466279745101929e-02	-2.677075192332267761e-02	3.806665539741516113e-02	1.938116364181041718e-02	7.474889606237411499e-02	3.599627641960978508e-03	4.047922044992446899e-02	-5.565596371889114380e-02	4.957764595746994019e-02	5.731718614697456360e-02
-2.091789059340953827e-02	-7.574935257434844971e-02	7.066113501787185669e-02	-2.639083750545978546e-02	3.673519939184188843e-02	2.303046174347400665e-02	7.417418807744979858e-02	5.187718197703361511e-03	4.098113998770713806e-02	-5.552927777171134949e-02	5.382579192519187927e-02	5.763427168130874634e-02
-2.086061984300613403e-02	-7.596947997808456421e-02	7.017760723829269409e-02	-2.601092122495174408e-02	3.540373966097831726e-02	2.667976170778274536e-02	7.359948009252548218e-02	6.775808520615100861e-03	4.148305952548980713e-02	-5.540259182453155518e-02	5.807393416762351990e-02	5.795136094093322754e-02
-2.080334909260272980e-02	-7.618960738182067871e-02	6.969407945871353149e-02	-2.563100680708885193e-02	3.407228365540504456e-02	3.032905980944633484e-02	7.302476465702056885e-02	8.363898843526840210e-03	4.198498278856277466e-02	-5.527590587735176086e-02	6.232208013534545898e-02	5.826845020055770874e-02
-2.074607834219932556e-02	-7.640973478555679321e-02	6.921054422855377197e-02	-2.525109052658081055e-02	3.274082764983177185e-02	3.397835791110992432e-02	7.245005667209625244e-02	9.951989166438579559e-03	4.248690232634544373e-02	-5.514921993017196655e-02	6.657022237777709961e-02	5.858553946018218994e-02
-2.068880945444107056e-02	-7.662986963987350464e-02	6.872701644897460938e-02	-2.487117610871791840e-02	3.140937164425849915e-02	3.762765973806381226e-02	7.187534868717193604e-02	1.154008042067289352e-02	4.298882186412811279e-02	-5.502253398299217224e-02	7.081836462020874023e-02	5.890262871980667114e-02
-2.068562619388103485e-02	-7.684813439846038818e-02	6.811419874429702759e-02	-2.420807629823684692e-02	2.940284460783004761e-02	4.097016528248786926e-02	6.997508555650711060e-02	1.328683830797672272e-02	4.272327199578285217e-02	-5.292294174432754517e-02	7.271878421306610107e-02	5.866560339927673340e-02
-2.068244293332099915e-02	-7.706639915704727173e-02	6.750138103961944580e-02	-2.354497835040092468e-02	2.739631943404674530e-02	4.431267082691192627e-02	6.807482987642288208e-02	1.503359619528055191e-02	4.245772212743759155e-02	-5.082334950566291809e-02	7.461921125650405884e-02	5.842857807874679565e-02
-2.067925967276096344e-02	-7.728467136621475220e-02	6.688855588436126709e-02	-2.288188040256500244e-02	2.538979239761829376e-02	4.765517637133598328e-02	6.617456674575805664e-02	1.678035408258438110e-02	4.219217225909233093e-02	-4.872375726699829102e-02	7.651963084936141968e-02	5.819155275821685791e-02
-2.067607641220092773e-02	-7.750293612480163574e-02	6.627573817968368530e-02	-2.221878059208393097e-02	2.338326722383499146e-02	5.099768191576004028e-02	6.427430361509323120e-02	1.852711103856563568e-02	4.192662239074707031e-02	-4.662416875362396240e-02	7.842005044221878052e-02	5.795452743768692017e-02
-2.067289315164089203e-02	-7.772120833396911621e-02	6.566292047500610352e-02	-2.155568264424800873e-02	2.137674205005168915e-02	5.434018746018409729e-02	6.237404048442840576e-02	2.027386985719203949e-02	4.166107252240180969e-02	-4.452457651495933533e-02	8.032047003507614136e-02	5.771750211715698242e-02
-2.071155235171318054e-02	-7.791873067617416382e-02	6.485991925001144409e-02	-2.048679068684577942e-02	1.885421574115753174e-02	5.749643966555595398e-02	5.896885693073272705e-02	2.187256142497062683e-02	4.037641733884811401e-02	-4.051630944013595581e-02	8.087052404880523682e-02	5.261996015906333923e-02
-2.075021155178546906e-02	-7.811626046895980835e-02	6.405691057443618774e-02	-1.941789872944355011e-02	1.633168943226337433e-02	6.065269187092781067e-02	5.556367337703704834e-02	2.347125485539436340e-02	3.909175843000411987e-02	-3.650804609060287476e-02	8.142057806253433228e-02	4.752242192625999451e-02
-2.078887075185775757e-02	-7.831378281116485596e-02	6.325390934944152832e-02	-1.834900677204132080e-02	1.380916312336921692e-02	6.380894780158996582e-02	5.215848982334136963e-02	2.506994642317295074e-02	3.780710324645042419e-02	-3.249978274106979370e-02	8.197063207626342773e-02	4.242487996816635132e-02
-2.082752995193004608e-02	-7.851131260395050049e-02	6.245091184973716736e-02	-1.728011481463909149e-02	1.128663681447505951e-02	6.696519255638122559e-02	4.875330254435539246e-02	2.666863985359668732e-02	3.652244806289672852e-02	-2.849151566624641418e-02	8.252068608999252319e-02	3.732734173536300659e-02
-2.086618915200233459e-02	-7.870884239673614502e-02	6.164790689945220947e-02	-1.621122471988201141e-02	8.764111436903476715e-03	7.012144476175308228e-02	4.534811899065971375e-02	2.826733142137527466e-02	3.523779287934303284e-02	-2.448325231671333313e-02	8.307074010372161865e-02	3.222979977726936340e-02
-2.094376087188720703e-02	-7.885823398828506470e-02	6.067008152604103088e-02	-1.492901146411895752e-02	5.977074615657329559e-03	7.248941808938980103e-02	4.116594791412353516e-02	3.000044636428356171e-02	3.322989121079444885e-02	-1.984249986708164215e-02	8.179852366447448730e-02	2.699770964682102203e-02
-2.102133072912693024e-02	-7.900763303041458130e-02	5.969225242733955383e-02	-1.364679913967847824e-02	3.190037561580538750e-03	7.485738396644592285e-02	3.698377683758735657e-02	3.173356130719184875e-02	3.122198954224586487e-02	-1.520175021141767502e-02	8.052630722522735596e-02	2.176562137901782990e-02
-2.109890244901180267e-02	-7.915703207254409790e-02	5.871442705392837524e-02	-1.236458681523799896e-02	4.030009149573743343e-04	7.722534984350204468e-02	3.280160576105117798e-02	3.346667811274528503e-02	2.921408973634243011e-02	-1.056099869310855865e-02	7.925409078598022461e-02	1.653353124856948853e-02
-2.117647416889667511e-02	-7.930643111467361450e-02	5.773659795522689819e-02	-1.108237449079751968e-02	-2.384035848081111908e-03	7.959332317113876343e-02	2.861943468451499939e-02	3.519979491829872131e-02	2.720618806779384613e-02	-5.920248571783304214e-03	7.798188179731369019e-02	1.130144204944372177e-02
-2.125404588878154755e-02	-7.945582270622253418e-02	5.675877258181571960e-02	-9.800162166357040405e-03	-5.171072669327259064e-03	8.196128904819488525e-02	2.443726360797882080e-02	3.693291172385215759e-02	2.519828639924526215e-02	-1.279497519135475159e-03	7.670966535806655884e-02	6.069352850317955017e-03
-2.139420807361602783e-02	-7.957001030445098877e-02	5.544375628232955933e-02	-8.271971717476844788e-03	-8.140693418681621552e-03	8.353666216135025024e-02	1.966766454279422760e-02	3.828291222453117371e-02	2.218710631132125854e-02	4.769378807395696640e-03	7.462582737207412720e-02	-6.794915534555912018e-04
